ID,标题,年份,副标题（国家/类型/导演/演员）,评分,海报,评分人数
34947776,守岛人,2021,"  中国大陆 / 剧情 / 陈力 / 刘烨,宫哲,侯勇,孙维民,宋春丽,张一山,陈创,陶慧敏,马少骅,迟蓬,徐砡 ",7.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2660246504.jpg,28850
26336252,碟中谍6：全面瓦解 Mission: Impossible - Fallout,2018,"  美国,中国大陆,法国,挪威,英国 / 动作,惊悚,冒险 / 克里斯托弗·麦奎里 / 汤姆·克鲁斯,亨利·卡维尔,文·瑞姆斯,西蒙·佩吉,丽贝卡·弗格森,西恩·哈里斯,安吉拉·贝塞特,凡妮莎·柯比,米歇尔·莫纳汉,韦斯·本特利,费雷德里克·施密特,亚历克·鲍德温,杨亮,克里斯托弗·约纳尔,沃尔夫·布利策,拉斐尔·琼勒,安德鲁·卡扎纳夫·平,克里斯多夫·德·舒瓦西,拉裴尔·德普雷,让·巴普蒂斯特·菲永,马克斯·盖勒,奥利维尔·体班德,亚历山大·普尔,阿利克斯·贝纳泽什,乔伊·安沙,维利贝·托皮奇,格雷厄姆·福克斯,卡斯珀·菲利普森,菲恩·乔利,鲁斯·贝恩,奈杰尔·艾伦 ",8.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2529365085.jpg,487080
34680059,亚特兰蒂斯 Атлантида,2019,"  乌克兰 / 剧情 / 瓦连京·瓦夏诺维奇 / Vasyl Antoniak,Liudmyla Bileka,Andriy Rymaruk ",6.9,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2616073918.jpg,570
35880238,狙击手·白乌鸦 Sniper. The White Raven,2022,"  乌克兰 / 动作,战争 / Marian Bushan / Pavlo Adoshyn,Maryna Koshkina,Andrey Mostrenko ",6.2,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2876838210.jpg,2087
34945502,冠军 Mistrz,2021,"  波兰 / 剧情,传记,历史,运动 / 马西耶·巴尔切夫斯基 / 彼得·格洛瓦茨基,Jan Szydlowski,格热戈日·马莱基,马尔钦·博萨克,马尔桑·恰尼克,Marek Kasprzyk,皮特·维特科夫斯基,马里安·杰奇茨,拉法尔·扎维鲁查,卡米尔·谢普特茨基,Marianna Pawlisz,Zbigniew Paterak,Agata Mieniuk,Milosz Kwiecien,Martin Hugh Henley,卢卡斯·斯佐布利克,Marek Kossakowski,Grzegorz Artman,安杰伊·皮耶钦斯基,Ryszard Kluge,Konrad Marszalek ",7.4,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2623117831.jpg,1783
35240917,慕尼黑：战争边缘 Munich: The Edge of War,2021,"  英国 / 剧情,惊悚,传记,历史 / 克里斯蒂安·施沃霍夫 / 杰瑞米·艾恩斯,乔治·麦凯,罗伯特·巴瑟斯特,杰西卡·布朗·芬德利,奥古斯特·迪赫,阿历克斯·杰宁斯,安佳丽·莫辛德拉,桑德拉·惠勒,马克·路易斯·琼斯,丽芙·丽莎·弗赖斯,杰尼斯·纽沃纳,尼古拉斯·肖,汉勒斯·魏格纳,Jean-Luc Julien,马丁·基弗,Ross Donnelly,Tina Louise Owens,Genevieve Florence ",7.5,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2696233262.jpg,6828
26682880,过境 Transit,2018,"  德国,法国 / 剧情 / 克里斯蒂安·佩措尔德 / 弗兰茨·罗戈夫斯基,葆拉·贝尔,戈德哈尔德·吉瑟,莉莲·巴特曼,玛丽安·扎瑞,巴尔巴拉·奥尔,马蒂亚斯·勃兰特,塞巴斯蒂安·胡克,尤斯图斯·冯·多赫纳尼,亚历克斯·布伦德穆尔,特里斯坦·皮特,罗纳德·库克利斯 ",7.4,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2512965888.jpg,5618
26823502,隐秘的生活 A Hidden Life,2019,"  美国,英国,德国 / 剧情,爱情,传记,战争 / 泰伦斯·马力克 / 奥古斯特·迪赫,瓦莱丽·帕赫纳,玛丽亚·西蒙,卡琳·纽荷瑟,托比亚斯·莫雷蒂,乌尔里希·马特斯,马提亚斯·修奈尔,弗兰茨·罗戈夫斯基,卡尔·马克维斯,布鲁诺·冈茨,迈克尔·恩奎斯特,沃尔夫冈·迈克尔,约翰内斯·克里施,约翰·雷森,马丁·乌特克,瓦尔德马·科布斯,索菲·罗伊斯,亚历山大·费林,迪莫·亚历克谢夫,马克·瓦斯科,马克斯·马拉特斯塔,埃尔敏·西贾米贾,乌尔里奇·布兰德霍夫,迈克尔·史戴诺邱,亚历山大·拉兹尊,托马斯·马拉斯,迪特·考斯里克,贝恩德·霍尔谢尔,克里斯蒂安森格沃德,约翰尼斯·努斯鲍姆,伦纳德·昆兹,马克斯·毛夫,莫妮卡·伦纳兹,乔尔·巴斯曼,尤尔根·普洛斯诺,尼可拉斯·瑞肯,克里斯·泰辛格 ",7.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2565607356.jpg,11297
1308807,哈尔的移动城堡 ハウルの動く城,2004,"  日本 / 动画,奇幻,冒险 / 宫崎骏 / 倍赏千惠子,木村拓哉,美轮明宏,我修院达也,神木隆之介,伊崎充则,大泉洋,大塚明夫,原田大二郎,加藤治子,都筑香弥子 ",9.1,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2174346180.jpg,959618
2131459,机器人总动员 WALL·E,2008,"  美国 / 科幻,动画,冒险 / 安德鲁·斯坦顿 / 本·贝尔特,艾丽莎·奈特,杰夫·格尔林,佛莱德·威拉特,西格妮·韦弗,MacInTalk,约翰·拉岑贝格,凯茜·纳基麦,泰迪·牛顿,鲍伯·伯根,洛丽·理查德森,吉姆·瓦德,彼特·道格特,安德鲁·斯坦顿,杰夫·皮金,约翰·齐甘,米凯·麦高万,雪莉·琳恩,克莱特·惠特克,唐纳德·富利洛夫,罗里·艾伦,杰斯·哈梅尔,拉瑞恩·纽曼,扬·拉布森,保罗·伊丁 ",9.3,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1461851991.jpg,1254361
3078609,爱情与灵药 Love & Other Drugs,2010,"  美国 / 剧情,喜剧,爱情 / 爱德华·兹威克 / 安妮·海瑟薇,杰克·吉伦哈尔,朱迪·格雷尔,汉克·阿扎利亚,乔什·加德,奥利弗·普莱特,盖布瑞·马赫特,乔治·席格,吉尔·克雷伯格,凯特·詹宁斯·格兰特,凯瑟琳·温妮克 ",7.2,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1525267789.jpg,208510
2005712,大罢工 Strajk - Die Heldin von Danzig,2006,"  德国,波兰 / 剧情 / 沃尔克·施隆多夫 / 卡特琳娜·塔巴赫,安杰列·查拉,多米尼克·霍卫兹 ",7.8,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2453485628.jpg,109
1297592,诺言 Das Versprechen,1995,"  德国,法国,瑞士 / 剧情,爱情 / 玛加蕾特·冯·特罗塔 / Corinna Harfouch,Meret Becker,Anian Zollner,August Zirner ",7.3,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2515315722.jpg,93
1302480,人间昆虫记 Tierra,1996,"  西班牙 / 剧情,爱情 / 胡里奥·密谭 / 卡梅洛·戈麦斯,埃玛·苏亚雷斯,卡拉·埃莱哈尔德,西尔克,南乔·诺沃,塞克玛·布拉斯科 ",7.3,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p730304549.jpg,504
1306859,朝朝暮暮 Nuit et jour,1991,"  比利时,法国,瑞士 / 剧情 / 香特尔·阿克曼 / 吉莱纳·隆代,托马斯·朗曼,弗朗索瓦·尼格雷特,Nicole Colchat,Pierre Laroche,Christian Crahay,Luc Fonteyn,Sandrine Laroche,Yves Coméliau,Olindo Bolzan,Nicole Duret,Violette Léonard,Cecilia Kankonda ",6.7,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2510242548.jpg,171
1440124,萨尔瓦多·阿连德 Salvador Allende,2004,"  比利时/智利/法国/德国/西班牙/墨西哥 / 纪录片,传记 / 帕特里西奥·古斯曼 / 萨尔瓦多·吉列尔莫·阿连德·戈森斯,伊莎贝尔·阿连德,帕特里西奥·盖兹曼 ",,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2632196812.jpg,0
1302216,罗莎·卢森堡 Rosa Luxemburg,1986,"  捷克斯洛伐克,西德 / 剧情,传记 / 玛加蕾特·冯·特罗塔 / 芭芭拉·苏科瓦 ",7.9,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1626664441.jpg,366
26785087,托马斯·桑卡拉：正直的人 Thomas Sankara: The Upright Man,2006,"  法国 / 纪录片,传记 / Robin Shuffield / Thomas Sankara ",,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2543966424.jpg,0
2008822,恩斯特·台尔曼——阶级的领袖 Ernst Thälmann - Führer seiner Klasse,1955,"  东德 / 传记 / 库尔特·梅切格 / Günther Simon,Hans-Peter Minetti,卡拉·龙克尔,Paul R. Henker,Hans Wehrl,Karl Brenk,Gerd Wehr,Walter Martin,Theo Shall,Georges Stanescu,尼古拉·克留奇科夫,Carla Hoffmann,Angela Brunner,Erich Franz,Erika Dunkelmann,Raimund Schelcher,米歇尔·皮科利,Wilhelm Koch-Hooge,Kurt Dunkelmann,Otto Krone,Fritz Diez,Erich Brauer,Walter Jupé,维尔纳·彼得斯,Hans-Peter Thielen,Werner Pledath,Hannes Fischer,哈里·里鲍尔,Heinz Kögel,Walter Niklaus,Jean Brahn,弗雷德·德尔马尔,Adolf Fischer,Hans W. Hamacher,Horst Kube,Fred Mahr,沃纳·森夫特莱本,Steffie Spira,Hermann Stetza,Friedrich Teitge,Will van Deeg,Egon Vogel,Karl-Heinz Weiß,格里·沃尔夫 ",9.0,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2567867682.jpg,212
1891521,美丽青年全泰壹 아름다운 청년 전태일,1995,"  韩国 / 剧情 / 朴光洙 / 文成根,洪景仁 ",8.3,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p457414271.jpg,965
1440122,智利之战2 La batalla de Chile: La lucha de un pueblo sin armas - Segunda parte: El golpe de estado,1976,"  古巴,智利,法国 / 纪录片 / Patricio Guzmán / 萨尔瓦多·吉列尔莫·阿连德·戈森斯,奥古斯托·皮诺切特 ",8.5,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2509060691.jpg,198
33432170,梦之山脉 La Cordillera de los sueños,2019,"  法国,智利 / 纪录片 / 帕特里西奥·古斯曼 /  ",7.9,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2576590529.jpg,381
4307515,故乡之光 Nostalgia de la luz,2010,"  法国,德国,智利,西班牙 / 剧情,纪录片 / 帕特里西奥·古斯曼 / Gaspar Galaz,Lautaro Núñez,Luís Henríquez,Miguel Lawner,Victor González,Vicky Saaveda ",8.4,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1221341227.jpg,1445
2061576,看不见的阿根廷 Argentina latente,2007,"  阿根廷,法国,西班牙 / 纪录片 / Fernando E. Solanas /  ",,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2883634165.jpg,0
2245725,燃火的时刻 Hora de los hornos,1968,"  阿根廷 / 纪录片,历史,战争 / 费尔南多·索拉纳斯,奥克塔维奥·赫蒂诺 / María de la Paz,Fernando E. Solanas,Edgardo Suárez ",8.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2493153734.jpg,523
3153970,关于智利的全记录 Acta General de Chile,1986,"  智利,古巴 / 纪录片 / 米盖尔·里廷 / 加西亚·马尔克斯 ",,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2868731075.jpg,0
1401903,洗劫回忆录 Memoria del saqueo,2004,"  瑞士,法国,阿根廷 / 纪录片 / 费尔南多·索拉纳斯 / 米克·贾格尔,凯斯·理查德兹,费尔南多·索拉纳斯,荣·伍德 ",8.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2548213684.jpg,174
3325571,好消息 La Buena Nueva,2008,"  西班牙 / 剧情,战争 / Helena Taberna / Unax Ugalde,Gorka Aguinagalde ",7.3,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2192369829.jpg,93
3007809,城市广场 Ágora,2009,"  西班牙,马耳他,保加利亚 / 剧情,爱情,历史,冒险 / 亚历杭德罗·阿梅纳瓦尔 / 蕾切尔·薇兹,麦克思·明格拉,奥斯卡·伊萨克,阿什拉弗·格尼姆,鲁珀特·伊文斯 ",8.1,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1056945371.jpg,18315
3277729,切：传奇的探究 El Che: Investigating a legend,1997,"  法国,阿根廷 / 剧情,纪录片,历史 / Maurice Dugowson / Ernesto ""Che"" Guevara ",,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2876080346.jpg,0
26911443,民主的边缘 Democracia em Vertigem,2019,"  巴西 / 纪录片,历史 / 佩特拉·科斯塔 / 迪尔玛·罗塞夫,路易斯·伊纳西奥·卢拉·达席尔瓦,玛丽莎·达席尔瓦,米歇尔·特梅尔,里卡杜·波拉克,佩特拉·科斯塔,纳尔逊·曼德拉,巴拉克·奥巴马,伊丽莎白二世 ",8.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2560206554.jpg,4072
3391779,边境以南 South of the Border,2009,"  美国 / 纪录片 / 奥利佛·斯通 / Hugo Chávez,Tariq Ali,Raúl Castro ",6.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2514433245.jpg,98
1760205,红在革命蔓延时 Le fond de l'air est rouge,1977,"  法国 / 纪录片 / 克里斯·马克 / Laurence Guvillier,Davos Hanich,弗朗索瓦·佩里埃,伊夫·蒙当,弗朗索瓦·佩里埃 ",9.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2165361460.jpg,934
1855637,20公分我变身 20 centímetros,2005,"  法国,西班牙 / 喜剧,歌舞 / Ramón Salazar /  ",6.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2545146784.jpg,143
3708001,去南方 Plein sud,2009,"  法国 / 剧情,同性 / 塞巴斯蒂安·利夫施兹 / Yannick Renier,蕾雅·赛杜,Nicole Garcia,Théo Frilet,皮埃尔·派瑞尔 Pierre Perrier,Micheline Presle,Romain Scheiner,Gérard Watkins ",6.2,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1514415577.jpg,688
1981018,马修·谢巴德的故事 The Matthew Shepard Story,2002,"  美国,加拿大 / 剧情,同性 / 罗杰·斯波蒂斯伍德 / 斯托卡特·詹宁,Shane Meier,温迪·古逊 ",7.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2153755344.jpg,155
1778403,同志在荷兰 Gay in Amsterdam,2004,"  荷兰 / 剧情,喜剧 / Tom Six / Hugo Metsers III,Joris van de Sande,Nienke Brinkhuis ",5.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2871010556.jpg,59
3016930,日本!日本! japan japan,2007,"  以色列,德国,美国 / 剧情 / Lior Shamriz / Imri Kahn,Amnon Friedman,Irit Gidron ",5.2,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2252533087.jpg,89
1428543,西蒙 Simon,2004,"  荷兰 / 剧情,喜剧 / Eddy Terstall / Cees Geel,Marcel Hensema,Rifka Lodeizen ",7.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2509061370.jpg,94
1303234,巧克力男孩 Drôle de Félix,2000,"  法国 / 剧情,喜剧,爱情,同性 / 雅克·玛尔提诺,奥利维耶·杜卡斯泰尔 / 塞米·鲍亚吉拉 ",6.9,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2509488653.jpg,502
2335788,"为爱销魂 Más que amor, frenesí",1996,"  西班牙 / 剧情,喜剧,惊悚 / Alfonso Albacete,Miguel Bardem,David Menkes / 南乔·诺沃,卡耶塔娜·吉恩·库尔沃,英格里德·卢比奥 ",6.4,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p901856539.jpg,116
1308971,石墙风暴 Stonewall,1995,"  英国 / 剧情,喜剧 / Nigel Finch / Guillermo Diaz,Frederick Weller,Brendan Corbalis,Duane Boutte,Bruce MacVittie,Peter Ratray,Dwight Ewell,Luis Guzmán,Candis Cayne ",7.8,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2509488799.jpg,248
26344955,鲁迅战斗的一生,1976,"  中国大陆 / 纪录片,传记,历史 / 傅敬恭 /  ",7.3,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2412242891.jpg,120
4005623,驯火记 Укрощение огня,1972,"  苏联 / 剧情,传记,历史,战争 / 达尼尔·赫拉布罗维茨基 / 基里尔·拉夫罗夫,阿·罗戈夫采娃,Igor Gorbachyov ",8.4,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2258203050.jpg,120
3431790,骡子 La mula,2013,"  西班牙,英国 / 剧情,喜剧 / 迈克尔·莱德福 / 玛利亚·瓦沃德,Óscar Jaenada,玛丽亚·巴兰科 ",,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1927060526.jpg,0
2301655,13朵玫瑰 Las 13 rosas,2007,"  意大利,西班牙 / 剧情 / 埃米利奥·马丁内斯·拉萨罗 / 皮拉尔·洛佩斯·德·阿亚拉,维罗妮卡·桑切兹,贾布瑞拉·派申,玛尔塔·埃图拉,纳迪娅·德·圣地亚哥,特雷莎·乌尔塔多·德·奥赖,巴巴拉·莱涅,阿尔巴·阿隆索,玛利亚·科提艾洛,米伦·伊瓦古伦,费利克斯·戈麦斯 ",7.1,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2198642889.jpg,734
3148702,罪恶部队 L'armée du crime,2009,"  法国 / 剧情,历史,战争 / Robert Guédiguian / 维吉妮·拉朵嫣,西蒙·阿布卡瑞安,Robinson Stévenin ",6.8,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2509110140.jpg,800
1468608,我最好的敌人 Mi Mejor Enemigo,2005,"  阿根廷,智利,西班牙 / 剧情 / Alex Bowen / Felipe Braun,Miguel Dedovich,Erto Pantoja ",7.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1973041704.jpg,55
1304952,黑板 تخته سیاه: خانه,2000,"  伊朗,意大利,日本 / 剧情,战争 / 莎米拉·玛克玛尔巴夫 / Said Mohamadi,Behnaz Jafari,巴赫曼·戈巴迪 ",8.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2306121408.jpg,5116
1306426,血腥星期天 Bloody Sunday,2002,"  爱尔兰,英国 / 剧情,惊悚,历史 / 保罗·格林格拉斯 / 詹姆斯·内斯比特,Gerard Crossan,Allan Gildea,克里斯托弗·维利尔斯 ",8.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p787880217.jpg,3643
2058735,超级女特工 Les femmes de l'ombre,2008,"  法国 / 剧情,历史,战争 / 让-保尔·萨罗米 / 苏菲·玛索,朱莉·德帕迪约,玛丽·吉兰,黛博拉·弗朗索瓦,莫里兹·布雷多,玛雅·珊萨,朱利安·波义塞利尔,樊尚·罗蒂埃,沃尔克·布鲁赫,罗宾·瑞努奇,泽维尔·布瓦,科林·大卫·里斯,尤尔根·马什,康拉德·塞西尔,亚历山大·贾泽德,达维德·卡佩勒,沃尔夫冈·皮索尔斯,尚塔尔·加里格斯 ",7.1,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2097796413.jpg,22258
3929392,五日战争 5 Days of August,2011,"  美国 / 剧情,动作,战争 / 雷尼·哈林 / 米科·诺西艾南,理查德·柯伊尔,鲁伯特·弗兰德 ",5.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1095638454.jpg,2541
5165346,逃出坎大哈 Kandahar Break,2009,"  英国 / 爱情,惊悚,战争 / David Whitney / Shaun Dooley ",4.9,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2870937869.jpg,104
5158655,狙击精英：重装上阵 Sniper: Reloaded,2011,"  南非,美国,德国 / 动作 / 克劳迪奥·法 / 查德·科林斯,理查德·塞梅尔,Annabel Wright,比利·赞恩,Justin Strydom,Hlomla Dandala,康拉德·坎普,Kayla Privett,Khulu M. Skenjana,帕特里克·利斯特,Nic Rasenti,Ian Van Der Heyden,Justin Shaw,Bonginkosi Shibe,Rob Fruithof,克莱德·伯宁 ",5.7,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2182019221.jpg,4892
1907530,谍战方程 Второй фронт,2005,"  俄罗斯,美国 / 动作,战争 / 德米特里·菲克斯 / 克莱格·谢佛,斯薇特拉娜·梅特奇娜,朗·普尔曼 ",5.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2541413405.jpg,75
3074541,深入敌后3：哥伦比亚 Behind Enemy Lines: Colombia,2009,"  美国 / 动作,惊悚,战争 / 提姆·麦锡森 / 乔·曼根尼罗,Ken Anderson,珊农·罗伊 ",5.9,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2875917828.jpg,2059
26411936,最后救援 the last rescue,2015,"  美国 / 剧情,动作,战争 / Eric Colley / 布雷特·道顿,科迪Kasch,吉勒·马里尼,凯斯·梅里曼,乔翰·厄布,伊丽莎白·瑞丝,托尼·杜佩,提诺·斯特劳克曼 ",3.8,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2246391330.jpg,268
25848752,第八海豹突击队:深入敌后 Seal Team Eight: Behind Enemy Lines,2014,"  美国 / 剧情,动作,战争 / 罗伊·雷内 / Bonnie Lee Bouman,Dylan Edy,Michael Everson ",4.9,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2174997713.jpg,1267
26713038,赤色谍战 Третьего не дано,2009,"  俄罗斯,乌克兰 / 剧情,战争 / Сергей Сотниченко / 伊戈尔·斯克拉,亚历山大·雷科夫,弗拉基米尔·卡普斯京 ",,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2312206923.jpg,0
34833718,七号渡船 Sem par nechistykh,2018,"  俄罗斯 / 动作,战争 /  / 尤里·鲍里索夫,Marina Vorozhishcheva,Vasiliy Mishchenko,米凯尔·德扎尼比肯,米哈伊尔·埃夫拉诺夫,蒂莫菲·特里布纳采夫,Konstantin Spirkin,Maksim Bramatkin,Vadim Utenkov,Stanislav Kurach,Beso Gataev,Egor Kleymenov,基里尔·贝列维奇,亚历山大·沃罗比约夫,Kirill Belevich-Obolenskiy ",6.2,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568935140.jpg,474
1294035,空中大决战 Surface to Air,1997,"  美国 / 动作,战争 / 罗德尼·麦克唐纳 / 迈克尔·马德森,查德·麦奎因,梅勒妮·夏特纳 ",,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2392153253.jpg,0
4301285,藏身之所 Safe House,2012,"  美国 / 动作,惊悚 / 丹尼尔·伊斯皮诺萨 / 丹泽尔·华盛顿,瑞安·雷诺兹,维拉·法米加,布莱丹·格里森,山姆·夏普德,卢宾·布雷兹,诺拉·阿娜泽德尔,罗伯特·帕特里克,利亚姆·坎宁安,乔尔·金纳曼,法瑞斯·法瑞斯,斯蒂芬·里德尔,丹尼尔·福克斯,翠茜·索姆斯,莎拉·阿林顿,肯尼思·霍,杰克·麦克劳克林,史蒂芬·毕肖普,法纳·莫科纳,塔尼特·菲尼克斯,纳別卡恩特普沃特,罗伯特·霍布斯,约翰·金,艾丹·怀托克,肖恩·卡梅伦·迈克尔,塞巴斯蒂安·罗奇,斯特里奥·萨万特,Sherry Stone ",7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1562010884.jpg,25379
25704589,外交秘闻 Diplomatie,2014,"  法国,德国 / 剧情 / 沃尔克·施隆多夫 / 安德烈·杜索里埃,尼尔斯·阿贺斯图普,布尔格哈特·克劳斯纳,罗伯特·施塔德洛伯,Charlie Nelson,让-马克·鲁洛,Stefan Wilkening,托马斯·阿诺德,卢卡斯·普莱瑟,Attila Borlan,Johannes Klaußner ",7.2,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2205618413.jpg,1208
1306843,烈日长虹 Tmavomodrý svet,2001,"  捷克,丹麦,德国,英国,意大利 / 剧情,动作,爱情,战争 / 扬·斯维拉克 / 翁德雷·维特希,克里斯托弗·哈德克,塔拉·菲茨杰拉德,查尔斯·丹斯,奥德里奇•凯瑟 ",7.5,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2255172642.jpg,1438
1308097,战场上的布谷鸟 Кукушка,2002,"  俄罗斯 / 剧情,喜剧,战争 / 亚历山大·罗戈日金 / Anni-Kristiina Juuso,威勒·哈派塞罗,维克托·贝奇科夫,Mikhail Korobochkin,Aleksei Kashnikov,Denis Aksenov,Aleksei Panzheyev,Aleksandr Kuykka,Vladimir Matveyev ",8.2,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2088333759.jpg,2840
1470617,"""American Masters""Coming to Light: Edward S. Curtis and the North American Indians", ,"  USA / 纪录片 / 约翰·马登 / 尼古拉斯·凯奇,佩内洛普·克鲁兹,约翰·赫特 ",7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2872923164.jpg,180
1297342,革命 Revolution,1985,"  英国,挪威 / 剧情,历史,战争,冒险 / 休·赫德森 / 阿尔·帕西诺,唐纳德·萨瑟兰,娜塔莎·金斯基,琼·普莱怀特,戴夫·金,史蒂文·伯克夫,约翰·威尔士,安妮·蓝妮克丝,德克斯特·弗莱彻,席德·欧文,理查德·奥布里恩,保罗·布洛克,埃里克·米洛塔,费莉西蒂·迪安,Jo Anna Lee ",7.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2212200365.jpg,840
1299593,战地情人 Captain Corelli's Mandolin,2001,"  英国,法国,美国 / 剧情,爱情,音乐,战争 / 约翰·马登 / 尼古拉斯·凯奇,佩内洛普·克鲁兹,约翰·赫特,克里斯蒂安·贝尔,大卫·莫瑞瑟 ",7.5,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p862330010.jpg,9033
1299034,越战创伤 Casualties of War,1989,"  美国 / 剧情,战争,冒险 / 布莱恩·德·帕尔玛 / 迈克尔·J·福克斯,西恩·潘,Don Harvey,约翰·C·赖利,约翰·雷吉扎莫 ",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2179340644.jpg,1897
34899621,结局终将壮烈 The End Will Be Spectacular,2019,"  印度 / 战争 / Ersin Çelik / Arif Demîr,Arjîn Baysal,Sahire Ozhan ",6.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2575132126.jpg,85
26599787,亲爱的艾尔莎 Drága Elza!,2014,"  俄罗斯,匈牙利 /  / Füle Zoltán / Barbalics Péter ",8.2,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2264645730.jpg,204
1898239,我的孩子杰克 My Boy Jack,2007,"  英国 / 剧情,传记,历史,战争 / Brian Kirk / 大卫·海格,丹尼尔·雷德克里夫,金·凯特罗尔 ",6.8,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2399026941.jpg,976
1307349,战壕 The Trench,1999,"  法国,英国 / 剧情,战争 / 威廉·博伊德 / 保罗·尼科尔斯,丹尼尔·克雷格,基里安·墨菲,朱利安·林希德-图特,丹尼·戴尔,詹姆斯·达西,本·卫肖 ",6.6,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2540049883.jpg,344
4735164,十天,1980,"  中国大陆 / 剧情 / 白沉 / 祝新运,韩非,常戎 ",7.2,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2529748007.jpg,220
2147482,佩剑将军,1982,"  中国大陆 / 剧情,战争 / 肖桂云,李前宽 / 申良,王尚信,项堃,赫海泉 ",6.9,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2538060707.jpg,296
35891338,东北狙王决战虎牙山,2022,"  中国大陆 /  / 于戈,陈绎森 / 张钧涵,阚昕,柴园乐,孙艺真,刘威州,闫佳颖,赵迎利,田璐,龙武,毕超 ",,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2872760400.jpg,0
